IDA,Ano Nascimento,IPV,Pedra,Nota_Matematica,IAA,IAN,Gênero,Fase Ideal,Fase,Idade,Nota_Portugues,INDE,RA,Defasagem,IPS,IEG,Ano ingresso,Turma,Instituição de ensino,Nome Anonimizado,Ano_Referencia
6.9,2013,7.167,Ágata,6.3,8.0,5.0,Menina,Fase 1 (4º ano),0,9,7.5,6.955,RA-780,-1,7.5,7.6,2022,N,Escola Pública,Aluno-780,2022
8.3,2013,7.75,Ametista,8.0,10.0,5.0,Menina,Fase 1 (4º ano),0,9,8.5,7.786,RA-781,-1,7.5,8.9,2021,N,Escola Pública,Aluno-781,2022
6.0,2014,7.0,Ametista,5.7,9.5,10.0,Menino,ALFA  (2º e 3º ano),0,8,6.3,7.485,RA-782,0,7.5,8.4,2022,N,Escola Pública,Aluno-782,2022
6.0,2014,6.917,Ágata,4.7,9.5,10.0,Menino,ALFA  (2º e 3º ano),0,8,7.3,6.996,RA-783,0,7.5,5.8,2021,N,Escola Pública,Aluno-783,2022
8.2,2013,9.25,Topázio,7.8,9.5,5.0,Menino,Fase 1 (4º ano),0,9,8.5,8.34,RA-784,-1,7.5,10.0,2022,O,Escola Pública,Aluno-784,2022
8.4,2013,7.667,Ametista,8.8,9.0,5.0,Menina,Fase 1 (4º ano),0,9,8.0,7.642,RA-785,-1,7.5,8.6,2022,O,Escola Pública,Aluno-785,2022
6.1,2011,7.167,Ágata,6.3,9.0,5.0,Menino,Fase 2 (5º e 6º ano),0,11,5.8,7.004,RA-786,-2,5.6,9.5,2019,O,Escola Pública,Aluno-786,2022
3.4,2014,7.25,Ametista,4.2,8.5,10.0,Menino,ALFA  (2º e 3º ano),0,8,2.7,7.205,RA-787,0,7.5,9.5,2022,O,Escola Pública,Aluno-787,2022
8.0,2014,8.667,Topázio,7.8,10.0,10.0,Menino,ALFA  (2º e 3º ano),0,8,8.2,8.264,RA-788,0,5.6,9.3,2021,O,Rede Decisão,Aluno-788,2022
4.2,2015,7.417,Ametista,3.7,9.0,10.0,Menina,ALFA  (2º e 3º ano),0,7,4.7,7.405,RA-789,0,7.5,9.4,2022,O,Escola Pública,Aluno-789,2022
7.8,2011,7.417,Ametista,8.5,9.0,5.0,Menina,Fase 2 (5º e 6º ano),0,11,7.2,7.504,RA-790,-2,7.5,8.9,2022,O,Escola Pública,Aluno-790,2022
6.5,2011,8.5,Ametista,6.3,9.5,5.0,Menina,Fase 2 (5º e 6º ano),0,11,6.7,7.507,RA-791,-2,7.5,8.7,2022,O,Escola Pública,Aluno-791,2022
6.2,2013,7.167,Ágata,6.5,9.5,5.0,Menina,Fase 1 (4º ano),0,9,5.8,7.025,RA-792,-1,7.5,8.0,2022,O,Escola Pública,Aluno-792,2022
6.0,2012,7.333,Ágata,6.0,9.5,5.0,Menino,Fase 2 (5º e 6º ano),0,10,6.0,6.894,RA-793,-2,7.5,7.6,2022,O,Escola Pública,Aluno-793,2022
4.1,2014,7.333,Ametista,3.7,9.5,10.0,Menina,ALFA  (2º e 3º ano),0,8,4.5,7.335,RA-794,0,7.5,8.9,2022,O,Escola Pública,Aluno-794,2022
7.3,2014,7.333,Topázio,8.0,9.0,10.0,Menina,ALFA  (2º e 3º ano),0,8,6.5,8.064,RA-795,0,7.5,9.7,2022,O,Escola Pública,Aluno-795,2022
5.4,2012,7.667,Ametista,5.8,9.5,5.0,Menina,Fase 2 (5º e 6º ano),0,10,5.0,7.232,RA-796,-2,7.5,9.3,2022,Q,Escola Pública,Aluno-796,2022
7.3,2012,7.5,Ametista,8.2,9.0,5.0,Menino,Fase 2 (5º e 6º ano),0,10,6.5,7.217,RA-797,-2,7.5,8.5,2021,Q,Escola Pública,Aluno-797,2022
6.3,2012,7.667,Ametista,7.0,8.0,5.0,Menino,Fase 2 (5º e 6º ano),0,10,5.7,7.049,RA-798,-2,7.5,8.3,2022,Q,Escola Pública,Aluno-798,2022
7.8,2012,7.917,Ametista,8.5,8.0,5.0,Menina,Fase 2 (5º e 6º ano),0,10,7.2,7.676,RA-799,-2,7.5,9.6,2022,Q,Escola Pública,Aluno-799,2022
6.1,2014,7.5,Ágata,6.3,8.0,10.0,Menino,ALFA  (2º e 3º ano),0,8,5.8,6.818,RA-800,0,7.5,5.4,2022,Q,Escola Pública,Aluno-800,2022
6.8,2013,7.5,Ágata,7.2,7.0,5.0,Menino,Fase 1 (4º ano),0,9,6.3,6.644,RA-801,-1,7.5,6.6,2022,Q,Escola Pública,Aluno-801,2022
8.3,2013,8.333,Ametista,9.0,9.0,5.0,Menino,Fase 1 (4º ano),0,9,7.5,7.831,RA-802,-1,7.5,9.0,2021,Q,Escola Pública,Aluno-802,2022
6.3,2012,7.417,Ágata,6.5,10.0,5.0,Menina,Fase 2 (5º e 6º ano),0,10,6.0,6.98,RA-803,-2,7.5,7.2,2022,Q,Escola Pública,Aluno-803,2022
4.8,2012,7.667,Ágata,5.5,10.0,5.0,Menino,Fase 2 (5º e 6º ano),0,10,4.0,6.848,RA-804,-2,6.3,8.4,2022,Q,Escola Pública,Aluno-804,2022
8.8,2014,7.333,Topázio,8.7,9.5,10.0,Menino,ALFA  (2º e 3º ano),0,8,8.9,8.279,RA-805,0,7.5,9.0,2021,R,Escola Pública,Aluno-805,2022
6.6,2014,7.917,Ametista,5.0,9.5,10.0,Menino,ALFA  (2º e 3º ano),0,8,8.2,7.561,RA-806,0,7.5,7.3,2022,R,Escola Pública,Aluno-806,2022
9.0,2014,7.5,Topázio,9.5,9.5,10.0,Menino,ALFA  (2º e 3º ano),0,8,8.6,8.121,RA-807,0,6.3,8.7,2022,R,Escola Pública,Aluno-807,2022
9.3,2014,8.0,Topázio,9.7,10.0,10.0,Menino,ALFA  (2º e 3º ano),0,8,8.8,8.361,RA-808,0,6.3,9.1,2022,R,Escola Pública,Aluno-808,2022
6.3,2015,7.417,Ametista,5.5,10.0,10.0,Menino,ALFA  (2º e 3º ano),0,7,7.1,7.259,RA-809,0,6.3,6.6,2022,R,Escola Pública,Aluno-809,2022
9.6,2014,7.25,Ametista,9.7,8.5,10.0,Menino,ALFA  (2º e 3º ano),0,8,9.5,7.887,RA-810,0,5.0,9.1,2021,R,Escola Pública,Aluno-810,2022
7.3,2013,7.667,Ágata,8.9,8.9,5.0,Menina,Fase 1 (4º ano),0,9,5.7,6.575,RA-811,-1,5.6,5.7,2021,R,Escola Pública,Aluno-811,2022
7.4,2014,7.333,Ametista,8.3,9.0,10.0,Menino,ALFA  (2º e 3º ano),0,8,6.6,7.497,RA-812,0,5.6,8.1,2022,R,Escola Pública,Aluno-812,2022
6.0,2014,7.417,Ametista,6.7,9.5,10.0,Menino,ALFA  (2º e 3º ano),0,8,5.3,7.093,RA-813,0,6.9,6.5,2022,S,Escola Pública,Aluno-813,2022
7.5,2013,8.417,Ametista,7.8,8.9,5.0,Menino,Fase 1 (4º ano),0,9,7.2,7.592,RA-814,-1,6.9,9.0,2022,S,Escola Pública,Aluno-814,2022
6.5,2013,7.0,Ágata,7.7,10.0,5.0,Menino,Fase 1 (4º ano),0,9,5.3,6.81,RA-815,-1,5.6,7.9,2022,S,Escola Pública,Aluno-815,2022
9.6,2013,9.417,Topázio,9.5,10.0,5.0,Menina,Fase 1 (4º ano),0,9,9.7,8.513,RA-816,-1,7.5,9.3,2022,S,Escola Pública,Aluno-816,2022
7.1,2014,7.417,Ametista,7.7,10.0,10.0,Menina,ALFA  (2º e 3º ano),0,8,6.5,7.819,RA-817,0,6.3,8.7,2022,S,Escola Pública,Aluno-817,2022
6.2,2015,7.5,Ametista,6.5,9.5,10.0,Menino,ALFA  (2º e 3º ano),0,7,5.8,7.483,RA-818,0,7.5,7.3,2022,S,Escola Pública,Aluno-818,2022
7.3,2014,7.333,Ametista,8.0,10.0,10.0,Menino,ALFA  (2º e 3º ano),0,8,6.5,7.741,RA-819,0,7.5,7.9,2022,S,Escola Pública,Aluno-819,2022
6.0,2013,7.583,Ametista,7.7,9.5,5.0,Menino,Fase 1 (4º ano),0,9,4.3,7.417,RA-820,-1,6.9,10.0,2022,T,Escola Pública,Aluno-820,2022
4.6,2012,6.917,Ágata,5.2,9.0,5.0,Menino,Fase 2 (5º e 6º ano),0,10,4.0,6.342,RA-821,-2,7.5,7.0,2022,T,Escola Pública,Aluno-821,2022
6.1,2012,7.083,Ágata,6.5,8.0,5.0,Menino,Fase 2 (5º e 6º ano),0,10,5.7,6.922,RA-822,-2,7.5,8.4,2022,T,Escola Pública,Aluno-822,2022
2.8,2012,7.167,Quartzo,4.0,10.0,5.0,Menina,Fase 2 (5º e 6º ano),0,10,1.7,5.989,RA-823,-2,7.5,6.0,2021,T,Escola Pública,Aluno-823,2022
6.0,2014,7.333,Ágata,7.0,10.0,10.0,Menino,ALFA  (2º e 3º ano),0,8,5.0,6.799,RA-824,0,6.9,4.4,2022,T,Escola Pública,Aluno-824,2022
7.6,2013,7.917,Ametista,8.3,7.5,5.0,Menina,Fase 1 (4º ano),0,9,6.8,7.25,RA-825,-1,6.9,8.2,2021,T,Escola Pública,Aluno-825,2022
5.4,2014,7.5,Ametista,4.3,9.5,10.0,Menino,ALFA  (2º e 3º ano),0,8,6.5,7.776,RA-826,0,7.5,9.6,2022,U,Escola Pública,Aluno-826,2022
7.6,2012,8.667,Ametista,7.7,9.5,5.0,Menina,Fase 2 (5º e 6º ano),0,10,7.5,7.412,RA-827,-2,7.5,7.0,2022,U,Escola Pública,Aluno-827,2022
6.9,2013,7.833,Ametista,7.3,9.5,5.0,Menina,Fase 1 (4º ano),0,9,6.5,7.139,RA-828,-1,7.5,7.1,2022,U,Escola Pública,Aluno-828,2022
7.8,2014,7.5,Ametista,8.2,9.0,10.0,Menina,ALFA  (2º e 3º ano),0,8,7.5,8.003,RA-829,0,7.5,8.6,2022,U,Escola Pública,Aluno-829,2022
6.0,2013,7.5,Ametista,5.8,10.0,5.0,Menina,Fase 1 (4º ano),0,9,6.2,7.234,RA-830,-1,7.5,8.6,2022,U,Escola Pública,Aluno-830,2022
7.2,2013,7.167,Ametista,7.3,9.5,5.0,Menino,Fase 1 (4º ano),0,9,7.0,7.41,RA-831,-1,7.5,9.2,2022,U,Escola Pública,Aluno-831,2022
8.8,2013,8.833,Topázio,8.8,10.0,5.0,Menino,Fase 1 (4º ano),0,9,8.8,8.179,RA-832,-1,7.5,9.2,2022,U,Escola Pública,Aluno-832,2022
7.8,2013,7.583,Ametista,8.2,10.0,5.0,Menino,Fase 1 (4º ano),0,9,7.5,7.791,RA-833,-1,7.5,9.5,2022,U,Escola Pública,Aluno-833,2022
9.0,2013,9.083,Topázio,9.2,9.0,5.0,Menino,Fase 1 (4º ano),0,9,8.8,8.136,RA-834,-1,7.5,9.0,2022,U,Escola Pública,Aluno-834,2022
7.5,2014,6.667,Ametista,7.6,6.9,10.0,Menino,ALFA  (2º e 3º ano),0,8,7.3,7.263,RA-835,0,7.5,7.3,2022,V,Escola Pública,Aluno-835,2022
9.2,2013,7.583,Ametista,9.0,8.5,5.0,Menino,Fase 1 (4º ano),0,9,9.3,7.665,RA-836,-1,7.5,8.3,2022,V,Escola Pública,Aluno-836,2022
8.8,2014,7.5,Topázio,9.2,8.5,10.0,Menino,ALFA  (2º e 3º ano),0,8,8.3,8.207,RA-837,0,7.5,9.0,2022,V,Escola Pública,Aluno-837,2022
6.3,2013,9.417,Ametista,6.6,10.0,5.0,Menino,Fase 1 (4º ano),0,9,5.9,7.461,RA-838,-1,7.5,7.4,2022,V,Escola Pública,Aluno-838,2022
5.4,2013,6.583,Quartzo,5.8,0.0,5.0,Menina,Fase 1 (4º ano),0,9,5.0,5.198,RA-839,-1,7.5,5.1,2022,V,Escola Pública,Aluno-839,2022
7.8,2014,7.5,Ametista,9.6,9.0,10.0,Menino,ALFA  (2º e 3º ano),0,8,5.9,7.875,RA-840,0,7.5,8.2,2022,V,Escola Pública,Aluno-840,2022
7.2,2011,7.5,Ametista,8.6,8.5,5.0,Menino,Fase 2 (5º e 6º ano),0,11,5.8,7.3,RA-841,-2,7.5,8.5,2022,V,Escola Pública,Aluno-841,2022
9.1,2014,8.25,Ametista,9.1,7.5,10.0,Menina,ALFA  (2º e 3º ano),0,8,9.1,7.952,RA-842,0,7.5,8.3,2022,Y,Escola Pública,Aluno-842,2022
9.2,2014,8.417,Topázio,9.8,8.5,10.0,Menina,ALFA  (2º e 3º ano),0,8,8.5,8.538,RA-843,0,7.5,9.0,2022,Y,Escola Pública,Aluno-843,2022
5.9,2014,8.333,Ágata,6.0,0.0,10.0,Menino,ALFA  (2º e 3º ano),0,8,5.8,6.253,RA-844,0,8.1,5.0,2022,Y,Escola Pública,Aluno-844,2022
8.7,2014,8.417,Topázio,9.1,10.0,10.0,Menina,ALFA  (2º e 3º ano),0,8,8.3,8.491,RA-845,0,7.5,8.8,2022,Y,Escola Pública,Aluno-845,2022
5.9,2015,7.917,Ametista,7.7,9.0,10.0,Menina,ALFA  (2º e 3º ano),0,7,4.0,7.412,RA-846,0,7.5,7.2,2022,Y,Escola Pública,Aluno-846,2022
7.7,2013,7.417,Ágata,7.8,7.9,5.0,Menino,Fase 1 (4º ano),0,9,7.6,6.839,RA-847,-1,4.4,8.2,2022,Y,Escola Pública,Aluno-847,2022
9.0,2013,7.833,Ametista,9.8,9.5,5.0,Menino,Fase 1 (4º ano),0,9,8.1,7.488,RA-848,-1,7.5,7.0,2022,Y,Escola Pública,Aluno-848,2022
9.1,2013,7.417,Ametista,9.8,8.5,5.0,Menino,Fase 1 (4º ano),0,9,8.3,7.369,RA-849,-1,7.5,8.3,2022,Y,Escola Pública,Aluno-849,2022
8.5,2014,7.167,Ametista,8.1,10.0,10.0,Menino,ALFA  (2º e 3º ano),0,8,8.8,7.641,RA-850,0,7.5,7.3,2022,Y,Escola Pública,Aluno-850,2022
8.3,2014,6.583,Ametista,7.9,9.0,10.0,Menino,ALFA  (2º e 3º ano),0,8,8.7,7.515,RA-851,0,7.5,7.9,2022,Y,Escola Pública,Aluno-851,2022
2.1,2015,5.5,Quartzo,2.5,9.0,10.0,Menina,ALFA  (2º e 3º ano),0,7,1.8,5.666,RA-852,0,5.0,6.8,2022,Z,Escola Pública,Aluno-852,2022
8.5,2014,8.5,Topázio,8.8,10.0,10.0,Menina,ALFA  (2º e 3º ano),0,8,8.2,8.616,RA-853,0,7.5,9.6,2022,Z,Escola Pública,Aluno-853,2022
9.3,2014,7.167,Topázio,9.5,8.0,10.0,Menina,ALFA  (2º e 3º ano),0,8,9.0,8.098,RA-854,0,7.5,9.0,2022,Z,Escola Pública,Aluno-854,2022
9.7,2013,9.0,Topázio,9.7,10.0,5.0,Menina,Fase 1 (4º ano),0,9,9.6,8.453,RA-855,-1,7.5,9.6,2022,Z,Escola Pública,Aluno-855,2022
8.4,2015,8.0,Topázio,8.5,10.0,10.0,Menino,ALFA  (2º e 3º ano),0,7,8.2,8.398,RA-856,0,7.5,9.1,2022,Z,Escola Pública,Aluno-856,2022
9.5,2013,9.083,Topázio,9.6,8.5,5.0,Menina,Fase 1 (4º ano),0,9,9.3,8.154,RA-857,-1,7.5,8.9,2022,Z,Escola Pública,Aluno-857,2022
7.7,2015,7.333,Ametista,8.4,10.0,10.0,Menino,ALFA  (2º e 3º ano),0,7,6.9,7.523,RA-858,0,5.6,7.1,2022,Z,Escola Pública,Aluno-858,2022
8.9,2015,8.25,Topázio,9.4,8.5,10.0,Menina,ALFA  (2º e 3º ano),0,7,8.4,8.325,RA-859,0,7.5,8.7,2022,Z,Escola Pública,Aluno-859,2022
8.1,2015,7.75,Topázio,8.9,9.5,10.0,Menino,ALFA  (2º e 3º ano),0,7,7.2,8.136,RA-860,0,7.5,8.5,2022,Z,Escola Pública,Aluno-860,2022
9.6,2015,8.92,Topázio,9.8,9.5,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,9.4,9.31095,RA-861,0,8.13,10.0,2023,ALFA A - G0/G1,Pública,Aluno-861,2023
8.9,2014,8.585,Topázio,8.5,8.5,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,9.2,8.2212,RA-862,-1,8.14,9.1,2023,ALFA A - G0/G1,Pública,Aluno-862,2023
6.3,2016,6.26,Quartzo,7.0,0.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,7,5.5,5.92975,RA-863,0,3.14,7.6,2023,ALFA A - G0/G1,Pública,Aluno-863,2023
6.3,2015,8.5,Ametista,7.0,0.0,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,5.5,7.034,RA-864,0,8.14,7.6,2023,ALFA A - G0/G1,Pública,Aluno-864,2023
7.4,2014,7.915,Topázio,7.3,8.5,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,7.5,8.1552,RA-865,0,7.52,8.7,2023,ALFA A - G0/G1,Pública,Aluno-865,2023
8.6,2016,8.415,Ametista,8.2,0.0,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,8.9,7.679,RA-866,0,8.76,8.3,2023,ALFA A - G0/G1,Pública,Aluno-866,2023
8.9,2015,8.415,Topázio,8.7,9.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,9.0,8.6992,RA-867,0,8.76,8.6,2023,ALFA A - G0/G1,Pública,Aluno-867,2023
7.1,2015,8.67,Topázio,7.8,10.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,6.3,8.63895,RA-868,0,8.76,9.5,2023,ALFA A - G0/G1,Pública,Aluno-868,2023
9.6,2015,8.75,Topázio,9.8,9.0,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,9.4,9.2587,RA-869,0,8.76,10.0,2023,ALFA A - G0/G1,Pública,Aluno-869,2023
1.5,2014,5.165,Quartzo,2.0,0.0,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,1.0,4.909,RA-870,-1,8.76,8.5,2023,ALFA A - G0/G1,Pública,Aluno-870,2023
6.9,2014,6.84,Agata,6.8,9.0,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,7.0,6.8617,RA-871,-1,3.76,9.5,2023,ALFA B - G2/G3,Pública,Aluno-871,2023
4.3,2013,8.5,Quartzo,5.5,0.0,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,10,3.0,5.267,RA-872,-2,2.52,6.7,2023,ALFA B - G2/G3,Pública,Aluno-872,2023
7.0,2012,8.67,Ametista,7.2,8.5,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,11,6.8,7.8012,RA-873,-2,7.52,9.7,2023,ALFA B - G2/G3,Pública,Aluno-873,2023
4.8,2013,6.67,Quartzo,6.3,0.0,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,3.3,5.811,RA-874,-1,7.52,8.2,2023,ALFA B - G2/G3,Pública,Aluno-874,2023
7.3,2014,9.845,Topázio,7.0,9.5,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,7.5,8.2712,RA-875,-1,7.52,9.5,2023,ALFA B - G2/G3,Pública,Aluno-875,2023
7.5,2015,8.835,Topázio,7.3,10.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,7.7,8.6492,RA-876,0,7.52,9.4,2023,ALFA B - G2/G3,Pública,Aluno-876,2023
6.9,2014,7.5,Ametista,7.5,9.5,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,6.2,7.4722,RA-877,-1,7.52,9.5,2023,ALFA B - G2/G3,Pública,Aluno-877,2023
8.1,2013,7.34,Agata,8.0,0.0,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,8.2,6.24,RA-878,-2,2.52,9.5,2023,ALFA B - G2/G3,Pública,Aluno-878,2023
8.2,2014,8.915,Agata,8.2,0.0,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,8.2,6.8225,RA-879,-1,2.52,9.8,2023,ALFA B - G2/G3,Pública,Aluno-879,2023
6.3,2015,8.585,Agata,6.3,0.0,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,6.2,6.724,RA-880,0,2.52,9.4,2023,ALFA B - G2/G3,Pública,Aluno-880,2023
7.3,2015,6.25,Ametista,7.5,10.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,7.0,7.7322,RA-881,0,7.52,8.9,2023,ALFA B - G2/G3,Pública,Aluno-881,2023
4.7,2015,4.16,Agata,4.8,9.0,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,4.5,6.0092,RA-882,0,2.52,8.6,2023,ALFA C - G0/G1,Pública,Aluno-882,2023
8.4,2015,8.17,Topázio,8.0,9.5,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,8.7,8.5082,RA-883,0,6.89,9.7,2023,ALFA C - G0/G1,Pública,Aluno-883,2023
8.8,2015,8.66,Topázio,8.4,9.0,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,9.2,8.4587,RA-884,0,4.39,9.7,2023,ALFA C - G0/G1,Pública,Aluno-884,2023
8.7,2015,8.665,Topázio,8.5,9.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,7,8.8,8.8252,RA-885,0,7.52,9.8,2023,ALFA C - G0/G1,Pública,Aluno-885,2023
8.1,2016,9.0,Topázio,7.6,8.5,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,8.5,8.6422,RA-886,0,7.52,9.4,2023,ALFA C - G0/G1,Pública,Aluno-886,2023
8.4,2015,9.09,Topázio,7.8,8.9,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,9.0,8.6718,RA-887,0,7.52,8.9,2023,ALFA C - G0/G1,Pública,Aluno-887,2023
8.8,2016,8.83,Topázio,8.2,9.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,7,9.3,8.9182,RA-888,0,7.52,10.0,2023,ALFA C - G0/G1,Pública,Aluno-888,2023
9.1,2015,9.0,Topázio,8.7,8.5,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,9.5,8.8092,RA-889,0,6.89,9.5,2023,ALFA C - G0/G1,Pública,Aluno-889,2023
8.3,2015,8.16,Agata,8.0,0.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,8.6,6.989,RA-890,0,2.52,9.1,2023,ALFA C - G0/G1,Pública,Aluno-890,2023
7.5,2014,7.995,Ametista,6.2,9.5,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,8.8,7.8882,RA-891,-1,6.89,9.5,2023,ALFA C - G0/G1,Pública,Aluno-891,2023
6.5,2015,5.84,Ametista,8.3,9.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,4.7,7.4277,RA-684,0,7.52,8.1,2022,ALFA D - G2/G3,Privada,Aluno-684,2023
8.3,2015,10.01,Topázio,8.5,8.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,8.0,8.8112,RA-892,0,6.89,9.6,2023,ALFA D - G2/G3,Pública,Aluno-892,2023
8.5,2013,9.01,Topázio,8.7,8.5,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,8.2,8.1442,RA-857,-1,7.52,9.0,2022,ALFA D - G2/G3,Pública,Aluno-857,2023
9.3,2014,10.01,Topázio,9.5,9.5,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,9.0,8.8042,RA-893,-1,7.52,10.0,2023,ALFA D - G2/G3,Pública,Aluno-893,2023
9.4,2014,10.01,Topázio,9.3,9.5,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,9.5,8.8142,RA-894,-1,7.52,9.9,2023,ALFA D - G2/G3,Pública,Aluno-894,2023
9.1,2013,10.01,Topázio,9.3,9.0,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,10,8.8,8.6112,RA-690,-2,6.89,9.8,2022,ALFA D - G2/G3,Pública,Aluno-690,2023
6.8,2015,9.5,Topázio,6.8,9.5,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,6.7,8.5397,RA-895,0,7.52,9.5,2023,ALFA D - G2/G3,Pública,Aluno-895,2023
8.5,2015,10.01,Topázio,9.0,9.5,10.0,Masculino,ALFA (1° e 2° ano),ALFA,7,8.0,9.0912,RA-896,0,6.89,10.0,2023,ALFA D - G2/G3,Pública,Aluno-896,2023
8.5,2015,10.01,Topázio,8.2,10.0,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,8.7,9.0112,RA-693,0,6.89,9.4,2022,ALFA D - G2/G3,Pública,Aluno-693,2023
8.3,2014,8.34,Topázio,8.5,10.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,9,8.0,8.3577,RA-675,0,7.52,8.0,2022,ALFA D - G2/G3,Pública,Aluno-675,2023
7.3,2014,6.265,Agata,6.8,0.0,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,7.7,6.06525,RA-850,-1,6.26,7.9,2022,ALFA D - G2/G3,Pública,Aluno-850,2023
6.5,2014,3.32,Quartzo,7.2,0.0,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,5.7,5.48225,RA-897,-1,7.52,8.1,2023,ALFA D - G2/G3,Pública,Aluno-897,2023
7.9,2014,8.01,Ametista,8.2,9.0,5.0,Feminino,Fase 1 (3° e 4° ano),ALFA,9,7.5,7.2117,RA-842,-1,3.77,8.5,2022,ALFA E - G2/G3,Pública,Aluno-842,2023
9.4,2014,10.01,Topázio,9.7,9.0,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,9.0,8.4217,RA-898,-1,3.77,9.8,2023,ALFA E - G2/G3,Pública,Aluno-898,2023
9.5,2015,9.34,Topázio,9.3,10.0,10.0,Masculino,ALFA (1° e 2° ano),ALFA,8,9.6,8.8452,RA-899,0,3.77,9.8,2023,ALFA E - G2/G3,Pública,Aluno-899,2023
7.8,2015,8.67,Topázio,8.0,9.0,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,7.5,8.8947,RA-900,0,9.38,9.8,2023,ALFA E - G2/G3,Pública,Aluno-900,2023
6.0,2015,8.67,Ametista,6.3,9.5,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,5.7,7.4637,RA-846,0,3.77,8.2,2022,ALFA E - G2/G3,Pública,Aluno-846,2023
7.5,2012,8.595,Ametista,7.7,8.5,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,7.3,7.3112,RA-901,-2,3.77,8.7,2023,ALFA E - G2/G3,Pública,Aluno-901,2023
7.1,2013,9.01,Agata,7.3,0.0,5.0,Feminino,Fase 2 (5° e 6° ano),ALFA,10,6.8,6.659,RA-743,-2,3.77,9.1,2022,ALFA E - G2/G3,Pública,Aluno-743,2023
8.3,2012,8.18,Agata,8.8,0.0,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,7.8,6.2955,RA-681,-2,3.77,7.8,2022,ALFA E - G2/G3,Pública,Aluno-681,2023
3.9,2011,6.5,Quartzo,4.5,10.0,2.5,Masculino,Fase 3 (7° e 8° ano),ALFA,12,3.3,5.97345,RA-902,-3,2.52,9.3,2023,ALFA E - G2/G3,Pública,Aluno-902,2023
7.8,2015,9.01,Topázio,7.7,10.0,10.0,Feminino,ALFA (1° e 2° ano),ALFA,8,7.8,8.5242,RA-903,0,5.02,9.6,2023,ALFA E - G2/G3,Pública,Aluno-903,2023
6.6,2014,6.01,Agata,6.8,8.4,5.0,Masculino,Fase 1 (3° e 4° ano),ALFA,9,6.3,6.1683,RA-851,-1,2.52,7.5,2022,ALFA E - G2/G3,Pública,Aluno-851,2023
7.6,2013,5.84,Agata,7.5,7.9,5.0,Masculino,Fase 2 (5° e 6° ano),ALFA,10,7.6,6.5418,RA-847,-2,2.52,9.1,2022,ALFA E - G2/G3,Pública,Aluno-847,2023
6.4,2016,7.836666667,Topázio,6.0,9.0,10.0,Feminino,ALFA (1° e 2° ano),ALFA,7,6.8,8.140783333,RA-904,0,7.52,9.3,2023,ALFA F - G0/G1,Pública,Aluno-904,2023
